job_id,skill,skill_category,matched_term,posting_date,seniority_level,role_function,job_status
nvidia_10962efcdb7ab899,Kubernetes,cloud_infra,kubernetes,2026-06-24,Senior,Engineer,closed
nvidia_10962efcdb7ab899,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_10962efcdb7ab899,Datacenter Systems,hardware_systems,dgx,2026-06-24,Senior,Engineer,closed
nvidia_10f24408c5abed59,Site Reliability,mlops_devops,site reliability,2026-06-24,Senior,Engineer,closed
nvidia_10f24408c5abed59,HPC,hardware_systems,hpc,2026-06-24,Senior,Engineer,closed
nvidia_1392c31e8a6d4ad3,SoC Design,silicon_design,chip design,2026-06-24,Unspecified,Manager,closed
nvidia_17a6e9818964a207,Robotics,research_domains,robotics,2026-06-24,Intern,Intern,closed
nvidia_1fa745cb1dfe1709,Embedded Systems,hardware_systems,firmware,2026-06-24,Senior,Engineer,closed
nvidia_21b2753ded66db48,Solutions Architecture,product_process,solution architect,2026-06-24,Unspecified,Architect,closed
nvidia_22d936ac2ad4e5b9,Graphics and Rendering,research_domains,graphics,2026-06-24,Principal,Engineer,closed
nvidia_263913466cd8eb35,Networking,hardware_systems,networking,2026-06-24,Senior,Engineer,closed
nvidia_28e671eee483243d,Digital Twin and Simulation,research_domains,physical ai,2026-06-24,Senior,Engineer,closed
nvidia_28e671eee483243d,Robotics,research_domains,robotics,2026-06-24,Senior,Engineer,closed
nvidia_2a0c2bf63013731e,Computer Architecture,hardware_systems,asic,2026-06-24,Senior,Engineer,closed
nvidia_2bd5fc0e42232ebf,Solutions Architecture,product_process,solutions architect,2026-06-24,Unspecified,Architect,closed
nvidia_2dcffd1bcd3e946f,HPC,hardware_systems,hpc,2026-06-24,Senior,Engineer,closed
nvidia_306c20c42eed8c9e,Design for Test,silicon_design,dft,2026-06-24,Senior,Engineer,closed
nvidia_30dc0da5c87b6879,Cybersecurity,mlops_devops,security,2026-06-24,Senior,Engineer,closed
nvidia_34258fd23eb7cfa0,Deep Learning,research_domains,deep learning,2026-06-24,Senior,Manager,closed
nvidia_350a99d20692b81c,Analog and Mixed Signal,silicon_design,circuit design,2026-06-24,Senior,Engineer,closed
nvidia_350a99d20692b81c,Digital Twin and Simulation,research_domains,simulation,2026-06-24,Senior,Engineer,closed
nvidia_3a2be56bbe23c618,SoC Design,silicon_design,chip design,2026-06-24,Senior,Developer,closed
nvidia_3a7f48d5e4a40146,Performance Engineering,hardware_systems,performance,2026-06-24,Unspecified,Engineer,closed
nvidia_3a7f48d5e4a40146,CPU Architecture,silicon_design,cpu,2026-06-24,Unspecified,Engineer,closed
nvidia_3a92f51418a1f333,Networking,hardware_systems,networking,2026-06-24,Principal,Developer,closed
nvidia_3cc6faf54266ec29,Networking,hardware_systems,networking,2026-06-24,Senior,Manager,closed
nvidia_3cec9bbc16062331,Developer Relations,product_process,developer relations,2026-06-24,Senior,Manager,closed
nvidia_3e7b026d5491b514,Solutions Architecture,product_process,solution architecture,2026-06-24,Intern,Intern,closed
nvidia_40642f68197739ab,Signal and Power Integrity,silicon_design,power integrity,2026-06-24,Senior,Engineer,closed
nvidia_446b413bdcefee0b,Datacenter Systems,hardware_systems,data center,2026-06-24,Unspecified,Specialist,closed
nvidia_499e7bd1ba3e71cf,Kubernetes,cloud_infra,kubernetes,2026-06-24,Senior,Engineer,closed
nvidia_499e7bd1ba3e71cf,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_499e7bd1ba3e71cf,Datacenter Systems,hardware_systems,dgx,2026-06-24,Senior,Engineer,closed
nvidia_4bab49222fadffef,Solutions Architecture,product_process,solutions architect,2026-06-24,Unspecified,Architect,closed
nvidia_4f2cef5902e8697b,Silicon Verification,silicon_design,verification,2026-06-24,Senior,Engineer,closed
nvidia_50960a63684bff91,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_50960a63684bff91,Datacenter Systems,hardware_systems,dgx,2026-06-24,Senior,Engineer,closed
nvidia_50a43c4693470c7f,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_50a43c4693470c7f,Datacenter Systems,hardware_systems,dgx,2026-06-24,Senior,Engineer,closed
nvidia_5152ad74bbcc42e1,Solutions Architecture,product_process,solutions architect,2026-06-24,Unspecified,Architect,active
nvidia_532521561f2047e9,Networking,hardware_systems,networking,2026-06-24,Senior,Manager,closed
nvidia_532521561f2047e9,DPU and Offload,hardware_systems,doca,2026-06-24,Senior,Manager,closed
nvidia_542ad0b811c009cd,Storage Systems,hardware_systems,storage,2026-06-24,Senior,Engineer,closed
nvidia_542ad0b811c009cd,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_542ad0b811c009cd,Datacenter Systems,hardware_systems,dgx,2026-06-24,Senior,Engineer,closed
nvidia_5f85b1d20b5f3f6a,Cloud Infrastructure,cloud_infra,cloud infrastructure,2026-06-24,Senior,Manager,closed
nvidia_62c5759bd5c23ad9,Developer Relations,product_process,developer relations,2026-06-24,Senior,Developer,closed
nvidia_63d85609a6f066c9,Solutions Architecture,product_process,solutions architect,2026-06-24,Unspecified,Architect,active
nvidia_63d85609a6f066c9,Site Reliability,mlops_devops,devops,2026-06-24,Unspecified,Architect,active
nvidia_66b769717b8f26ab,Silicon Verification,silicon_design,design verification,2026-06-24,Senior,Engineer,closed
nvidia_67510c1639c65cd0,Deep Learning,research_domains,deep learning,2026-06-24,Senior,Engineer,active
nvidia_6a522383f616289c,Solutions Architecture,product_process,solutions architect,2026-06-24,Unspecified,Architect,closed
nvidia_6b7089b8a7dd0d1e,Inference and Serving,research_domains,inference,2026-06-24,Unspecified,Engineer,closed
nvidia_6e6e5c0091d4e5ae,Networking,hardware_systems,networking,2026-06-24,Senior,Architect,closed
nvidia_7c1f530910a1c5f5,Autonomous Vehicles,research_domains,autonomous vehicles,2026-06-24,Senior,Engineer,active
nvidia_82d5203a91f54b36,Performance Engineering,hardware_systems,performance,2026-06-24,Unspecified,Engineer,closed
nvidia_82d5203a91f54b36,Compilers,hardware_systems,compiler,2026-06-24,Unspecified,Engineer,closed
nvidia_855e9389e56dd1a5,Silicon Verification,silicon_design,formal verification,2026-06-24,Senior,Engineer,closed
nvidia_89374c15455587d8,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_8bdd78a57cc76a3b,CPU Architecture,silicon_design,cpu,2026-06-24,Junior,Engineer,closed
nvidia_8dceb542cbd6fc25,Solutions Architecture,product_process,solution architect,2026-06-24,Unspecified,Architect,closed
nvidia_972d3228e9bf46be,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Engineer,closed
nvidia_9ae8c9a4d056aee9,Deep Learning,research_domains,deep learning,2026-06-24,Senior,Engineer,closed
nvidia_9ae8c9a4d056aee9,PyTorch,ml_frameworks,pytorch,2026-06-24,Senior,Engineer,closed
nvidia_a10d6d94d73432e3,Developer Relations,product_process,developer relations,2026-06-24,Senior,Developer,closed
nvidia_a1b1b3a9782569b7,Solutions Architecture,product_process,solutions architect,2026-06-24,Unspecified,Architect,closed
nvidia_a2025c9c36726301,Networking,hardware_systems,networking,2026-06-24,Senior,Manager,closed
nvidia_a21be0a31ec2d522,Healthcare AI,research_domains,medical imaging,2026-06-24,Principal,Engineer,closed
nvidia_a3a06d8c920351ef,Cybersecurity,mlops_devops,security,2026-06-24,Unspecified,Architect,closed
nvidia_a555cdfaf70915b2,Networking,hardware_systems,networking,2026-06-24,Senior,Architect,closed
nvidia_a7aba380e0c78338,DPU and Offload,hardware_systems,doca,2026-06-24,Director,Director,closed
nvidia_af8bccdf33841ef2,Compilers,hardware_systems,compiler,2026-06-24,Senior,Engineer,closed
nvidia_af8bccdf33841ef2,CUDA,hardware_systems,cuda,2026-06-24,Senior,Engineer,closed
nvidia_af8bccdf33841ef2,Deep Learning,research_domains,dl,2026-06-24,Senior,Engineer,closed
nvidia_b3938c1dd7a3e1a3,Silicon Verification,silicon_design,verification,2026-06-24,Unspecified,Engineer,closed
nvidia_b3938c1dd7a3e1a3,Computer Architecture,hardware_systems,asic,2026-06-24,Unspecified,Engineer,closed
nvidia_b71ba6b246084cd6,Site Reliability,mlops_devops,reliability,2026-06-24,Senior,Architect,active
nvidia_c0880e270f7c379e,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Manager,closed
nvidia_c0e350a0e034235f,Kernel and Drivers,hardware_systems,driver,2026-06-24,Senior,Engineer,closed
nvidia_c0e350a0e034235f,CUDA,hardware_systems,cuda,2026-06-24,Senior,Engineer,closed
nvidia_c125a7b03b27f513,Generative AI,research_domains,world model,2026-06-24,Senior,Manager,closed
nvidia_c1a506ba689ad8bd,Developer Relations,product_process,developer relations,2026-06-24,Senior,Manager,closed
nvidia_c1a506ba689ad8bd,Cybersecurity,mlops_devops,security,2026-06-24,Senior,Manager,closed
nvidia_c74f35555ba42bc9,SoC Design,silicon_design,chip design,2026-06-24,Senior,Engineer,closed
nvidia_ca7a3d08e19a41f8,Compilers,hardware_systems,compiler,2026-06-24,Senior,Engineer,closed
nvidia_cb43d6a3683d301c,Solutions Architecture,product_process,solutions architect,2026-06-24,Senior,Architect,closed
nvidia_cb43d6a3683d301c,Networking,hardware_systems,networking,2026-06-24,Senior,Architect,closed
nvidia_ce59d088fda20d02,Analog and Mixed Signal,silicon_design,circuit design,2026-06-24,Senior,Engineer,closed
nvidia_cf5bb793cc9af31e,Solutions Architecture,product_process,solutions architect,2026-06-24,Senior,Architect,closed
nvidia_cf5bb793cc9af31e,Networking,hardware_systems,networking,2026-06-24,Senior,Architect,closed
nvidia_d0c88604f3fe3172,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Principal,Scientist,closed
nvidia_d40d27b7d599c16f,Agentic AI,research_domains,agentic ai,2026-06-24,Senior,Engineer,closed
nvidia_d40e6f50b310c35d,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Manager,closed
nvidia_d4b246abcc018c92,Datacenter Systems,hardware_systems,data center,2026-06-24,Senior,Manager,active
nvidia_d4b246abcc018c92,Embedded Systems,hardware_systems,firmware,2026-06-24,Senior,Manager,active
nvidia_d9b154ecb0fc708d,Performance Engineering,hardware_systems,optimization,2026-06-24,Unspecified,Engineer,closed
nvidia_d9b154ecb0fc708d,Computer Architecture,hardware_systems,rtl,2026-06-24,Unspecified,Engineer,closed
nvidia_d9e589a45ec23089,CUDA,hardware_systems,cuda,2026-06-24,Senior,Engineer,active
nvidia_dc67eb722c71a3df,Digital Twin and Simulation,research_domains,omniverse,2026-06-24,Unspecified,Engineer,closed
nvidia_e04ccb3a768f7ac2,Autonomous Vehicles,research_domains,drive,2026-06-24,Senior,Engineer,closed
nvidia_e18815ccfa975852,HPC,hardware_systems,hpc,2026-06-24,Senior,Engineer,closed
nvidia_e2fddc9b8537bbac,Cybersecurity,mlops_devops,security,2026-06-24,Principal,Architect,closed
nvidia_e3835795f05c9a99,Generative AI,research_domains,world model,2026-06-24,Senior,Manager,closed
nvidia_eb41e973fd941edd,Networking,hardware_systems,networking,2026-06-24,Unspecified,Researcher,closed
nvidia_ec9251dd479454e5,Cloud Infrastructure,cloud_infra,cloud,2026-06-24,Senior,Manager,closed
nvidia_eebe66b78d56aad7,Networking,hardware_systems,networking,2026-06-24,Senior,Engineer,closed
nvidia_ef85c5174ac09ca6,Networking,hardware_systems,network,2026-06-24,Senior,Architect,closed
nvidia_ef85c5174ac09ca6,HPC,hardware_systems,hpc,2026-06-24,Senior,Architect,closed
nvidia_efd4b1ff3cbbabad,Datacenter Systems,hardware_systems,data center,2026-06-24,Unspecified,Specialist,closed
nvidia_f19c774a06dfcb3a,CPU Architecture,silicon_design,cpu,2026-06-24,Principal,Architect,closed
